timestamp,temp,hum,gas,pm25,pm10,co2,no2,ozone,aqi,status
2026-04-13T12:00,25.0,50.0,127.61374357951992,42.8,82.9,460,7.7,225.0,118.5,2
2026-04-13T13:00,25.0,50.0,138.86344475921905,41.7,73.1,458,6.7,232.0,115.75000000000001,2
2026-04-13T14:00,25.0,50.0,106.65492293591274,40.5,69.2,457,6.1,232.0,112.75,2
2026-04-13T15:00,25.0,50.0,121.04356474804229,37.4,65.4,456,6.2,221.0,105.0,2
2026-04-13T16:00,25.0,50.0,69.41189820465793,32.8,60.8,456,6.7,203.0,94.44444444444443,1
2026-04-13T17:00,25.0,50.0,116.34705501299813,27.9,50.2,458,8.4,192.0,83.97435897435898,1
2026-04-13T18:00,25.0,50.0,96.11678205128914,34.6,54.9,462,12.8,168.0,98.2905982905983,1
2026-04-13T19:00,25.0,50.0,108.25293642814322,42.8,64.0,468,18.8,136.0,118.5,2
2026-04-13T20:00,25.0,50.0,85.07392968796526,43.9,64.7,474,22.8,108.0,121.25,2
2026-04-13T21:00,25.0,50.0,62.05566373866307,43.5,63.8,478,23.1,90.0,120.25,2
2026-04-13T22:00,25.0,50.0,83.66215745678163,46.7,66.1,482,21.4,78.0,128.25,2
2026-04-13T23:00,25.0,50.0,107.14132797058531,41.7,55.6,485,19.0,71.0,115.75000000000001,2
2026-04-14T00:00,25.0,50.0,71.29012339330735,36.4,48.3,485,15.5,71.0,102.5,2
2026-04-14T01:00,25.0,50.0,95.10079245369616,34.2,52.6,484,11.2,76.0,97.43589743589745,1
2026-04-14T02:00,25.0,50.0,92.01667780800771,33.1,61.9,484,8.4,80.0,95.08547008547009,1
2026-04-14T03:00,25.0,50.0,78.75163082211147,33.3,69.6,485,8.3,77.0,95.5128205128205,1
2026-04-14T04:00,25.0,50.0,63.31849979366024,35.2,76.6,487,9.7,73.0,99.5726495726496,1
2026-04-14T05:00,25.0,50.0,50.0,32.0,68.0,488,9.2,82.0,92.73504273504274,1
2026-04-14T06:00,25.0,50.0,80.67764736130161,34.1,70.8,486,9.0,91.0,97.22222222222223,1
2026-04-14T07:00,25.0,50.0,106.01129678781732,37.0,66.8,483,8.8,103.0,104.0,2
2026-04-14T08:00,25.0,50.0,75.38422617013522,35.4,85.0,479,8.6,121.0,100.0,1
2026-04-14T09:00,25.0,50.0,97.47173410495493,35.7,88.2,474,8.7,148.0,100.75000000000001,2
2026-04-14T10:00,25.0,50.0,126.3241461617521,36.7,81.0,469,8.8,180.0,103.25000000000001,2
2026-04-14T11:00,25.0,50.0,113.93895263808274,37.3,72.6,464,8.5,202.0,104.75,2
2026-04-14T12:00,25.0,50.0,78.84538098721163,31.7,62.4,461,7.4,207.0,92.09401709401709,1
2026-04-14T13:00,25.0,50.0,79.50762260606776,29.4,56.1,458,5.9,203.0,87.17948717948718,1
2026-04-14T14:00,25.0,50.0,66.11973687398734,26.7,51.0,456,5.0,195.0,81.41025641025641,1
2026-04-14T15:00,25.0,50.0,109.74786141282604,23.2,46.3,454,5.1,184.0,73.93162393162393,1
2026-04-14T16:00,25.0,50.0,77.77140950905867,19.4,42.0,453,5.9,169.0,65.8119658119658,1
2026-04-14T17:00,25.0,50.0,55.974393320396956,16.1,31.8,453,7.7,165.0,58.76068376068376,1
2026-04-14T18:00,25.0,50.0,93.40838484093908,22.8,35.4,457,9.8,146.0,73.07692307692308,1
2026-04-14T19:00,25.0,50.0,52.30678356900142,27.0,38.5,462,12.6,120.0,82.05128205128204,1
2026-04-14T20:00,25.0,50.0,50.0,23.4,32.6,467,14.2,102.0,74.35897435897435,1
2026-04-14T21:00,25.0,50.0,82.47692617195872,19.8,27.4,470,13.4,100.0,66.66666666666667,1
2026-04-14T22:00,25.0,50.0,75.53124799132357,18.9,25.3,473,11.4,107.0,64.74358974358974,1
2026-04-14T23:00,25.0,50.0,79.98500998179935,20.1,26.1,475,10.1,108.0,67.3076923076923,1
2026-04-15T00:00,25.0,50.0,54.41150763584679,22.1,27.7,478,10.4,98.0,71.5811965811966,1
2026-04-15T01:00,25.0,50.0,50.0,24.7,30.2,480,11.3,84.0,77.13675213675214,1
2026-04-15T02:00,25.0,50.0,66.05407235537089,28.6,33.9,482,12.0,72.0,85.47008547008548,1
2026-04-15T03:00,25.0,50.0,50.0,31.8,36.8,484,12.2,62.0,92.30769230769232,1
2026-04-15T04:00,25.0,50.0,73.45808906095213,31.4,35.4,486,12.1,54.0,91.45299145299145,1
2026-04-15T05:00,25.0,50.0,106.66778299303179,31.1,38.5,486,13.1,49.0,90.81196581196582,1
2026-04-15T06:00,25.0,50.0,59.57862731525651,35.4,42.5,483,12.2,74.0,100.0,1
2026-04-15T07:00,25.0,50.0,93.89407641738302,37.4,43.3,479,10.9,108.0,105.0,2
2026-04-15T08:00,25.0,50.0,101.35978795791186,32.8,40.5,474,9.6,136.0,94.44444444444443,1
2026-04-15T09:00,25.0,50.0,59.900784555116104,20.3,25.9,469,8.3,150.0,67.73504273504274,1
2026-04-15T10:00,25.0,50.0,56.539872100287475,15.5,20.8,463,7.0,156.0,57.47863247863248,1
2026-04-15T11:00,25.0,50.0,100.50507523537777,14.9,22.1,458,5.8,160.0,56.1965811965812,1
2026-04-15T12:00,25.0,50.0,75.00107528047748,15.5,22.7,456,4.8,162.0,57.47863247863248,1
2026-04-15T13:00,25.0,50.0,63.606377048549376,14.6,21.0,455,4.0,160.0,55.55555555555556,1
2026-04-15T14:00,25.0,50.0,81.39920703946507,12.5,17.8,454,3.7,157.0,51.06837606837607,1
2026-04-15T15:00,25.0,50.0,50.0,10.0,14.3,453,3.8,153.0,41.666666666666664,0
2026-04-15T16:00,25.0,50.0,69.27286596237711,7.9,11.4,453,4.3,148.0,32.916666666666664,0
2026-04-15T17:00,25.0,50.0,50.0,3.8,3.9,454,5.5,146.0,15.833333333333334,0
2026-04-15T18:00,25.0,50.0,50.0,6.9,7.0,458,8.0,132.0,28.75,0
2026-04-15T19:00,25.0,50.0,64.08563731433084,13.4,13.5,463,11.5,114.0,52.991452991452995,1
2026-04-15T20:00,25.0,50.0,65.84155752583746,16.6,16.7,466,13.8,99.0,59.82905982905983,1
2026-04-15T21:00,25.0,50.0,71.03919279527781,18.0,18.0,465,13.8,93.0,62.82051282051282,1
2026-04-15T22:00,25.0,50.0,50.0,18.7,18.7,462,12.6,91.0,64.31623931623932,1
2026-04-15T23:00,25.0,50.0,50.0,18.0,18.0,463,11.4,89.0,62.82051282051282,1
2026-04-16T00:00,25.0,50.0,77.70266735687771,16.8,16.8,470,10.4,83.0,60.25641025641026,1
2026-04-16T01:00,25.0,50.0,62.09465328412172,16.7,16.9,481,9.3,77.0,60.042735042735046,1
2026-04-16T02:00,25.0,50.0,72.88948695152642,17.2,17.9,489,8.5,72.0,61.11111111111111,1
2026-04-16T03:00,25.0,50.0,83.28686298348865,17.2,18.6,493,8.1,67.0,61.11111111111111,1
2026-04-16T04:00,25.0,50.0,50.0,16.6,19.1,494,8.0,64.0,59.82905982905983,1
2026-04-16T05:00,25.0,50.0,57.10014770307044,21.1,23.8,492,11.9,51.0,69.44444444444444,1
2026-04-16T06:00,25.0,50.0,62.804740452691206,20.3,23.6,486,10.4,67.0,67.73504273504274,1
2026-04-16T07:00,25.0,50.0,52.486514215195655,21.6,25.6,477,8.4,91.0,70.51282051282053,1
2026-04-16T08:00,25.0,50.0,68.17742540387528,20.3,29.9,469,7.0,113.0,67.73504273504274,1
2026-04-16T09:00,25.0,50.0,78.1665418619232,20.3,35.5,465,6.8,134.0,67.73504273504274,1
2026-04-16T10:00,25.0,50.0,54.12496943683327,18.9,38.3,463,7.1,154.0,64.74358974358974,1
2026-04-16T11:00,25.0,50.0,79.6190613556084,17.7,35.6,461,7.1,168.0,62.179487179487175,1
2026-04-16T12:00,25.0,50.0,74.85537220137239,17.2,31.0,458,6.1,173.0,61.11111111111111,1
2026-04-16T13:00,25.0,50.0,96.85908390453672,16.8,27.7,455,4.8,171.0,60.25641025641026,1
2026-04-16T14:00,25.0,50.0,98.61202273830855,15.4,24.2,452,4.1,167.0,57.26495726495727,1
2026-04-16T15:00,25.0,50.0,112.74457594072425,13.2,20.5,450,4.3,159.0,52.56410256410256,1
2026-04-16T16:00,25.0,50.0,66.56101250506399,11.0,17.6,449,5.1,149.0,45.833333333333336,0
2026-04-16T17:00,25.0,50.0,107.48372453917867,8.4,11.3,450,6.2,144.0,35.0,0
2026-04-16T18:00,25.0,50.0,50.0,11.5,13.8,453,7.5,133.0,47.916666666666664,0
2026-04-16T19:00,25.0,50.0,59.542906719505744,15.6,18.0,458,9.2,119.0,57.69230769230769,1
2026-04-16T20:00,25.0,50.0,70.05068383887772,16.4,19.2,462,10.4,107.0,59.4017094017094,1
2026-04-16T21:00,25.0,50.0,68.62140950017732,16.8,20.0,464,10.5,103.0,60.25641025641026,1
2026-04-16T22:00,25.0,50.0,54.09998682050201,17.6,21.2,464,10.0,102.0,61.965811965811966,1
2026-04-16T23:00,25.0,50.0,59.95198505331481,18.6,22.3,466,9.7,99.0,64.1025641025641,1
2026-04-17T00:00,25.0,50.0,84.76900196753746,19.3,22.8,470,9.8,90.0,65.5982905982906,1
2026-04-17T01:00,25.0,50.0,65.81575026998863,20.8,24.0,475,10.0,78.0,68.80341880341881,1
2026-04-17T02:00,25.0,50.0,53.88425864060401,23.6,26.7,480,10.7,68.0,74.7863247863248,1
2026-04-17T03:00,25.0,50.0,69.5651457133612,27.1,30.4,485,12.5,56.0,82.26495726495727,1
2026-04-17T04:00,25.0,50.0,51.14403289559906,30.2,33.6,489,14.7,46.0,88.88888888888889,1
2026-04-17T05:00,25.0,50.0,82.13818022822474,31.7,37.5,492,13.6,48.0,92.09401709401709,1
2026-04-17T06:00,25.0,50.0,67.89056905895477,34.1,40.5,492,12.5,71.0,97.22222222222223,1
2026-04-17T07:00,25.0,50.0,84.99638587800759,39.1,46.2,489,10.9,105.0,109.25,2
2026-04-17T08:00,25.0,50.0,105.20004870378723,40.7,58.1,485,9.8,141.0,113.25000000000001,2
2026-04-17T09:00,25.0,50.0,95.8206513017875,38.9,68.0,479,9.7,181.0,108.75,2
2026-04-17T10:00,25.0,50.0,127.90710858781088,36.8,65.2,471,10.2,224.0,103.5,2
2026-04-17T11:00,25.0,50.0,126.71999507226872,37.8,61.7,464,10.1,252.0,106.0,2
2026-04-17T12:00,25.0,50.0,51.019231502786596,36.9,55.1,459,8.9,256.0,103.75,2
2026-04-17T13:00,25.0,50.0,78.45769023912916,34.9,50.3,455,7.2,246.0,98.93162393162393,1
2026-04-17T14:00,25.0,50.0,70.95368633127762,33.6,47.8,452,6.3,234.0,96.15384615384616,1
2026-04-17T15:00,25.0,50.0,83.58410002832572,32.7,47.0,451,6.5,226.0,94.23076923076924,1
2026-04-17T16:00,25.0,50.0,104.31975886203458,30.0,44.7,451,7.4,217.0,88.46153846153847,1
2026-04-17T17:00,25.0,50.0,133.87459669942925,24.7,44.4,452,7.8,160.0,77.13675213675214,1
2026-04-17T18:00,25.0,50.0,110.59102226384138,35.5,50.9,455,10.7,139.0,100.25,2
2026-04-17T19:00,25.0,50.0,112.44975234759578,40.0,52.3,460,14.7,111.0,111.5,2
2026-04-17T20:00,25.0,50.0,71.7793895656358,36.9,45.1,464,17.0,90.0,103.75,2
2026-04-17T21:00,25.0,50.0,97.71590827475254,33.9,39.9,468,16.1,84.0,96.7948717948718,1
2026-04-17T22:00,25.0,50.0,108.80382299229228,32.8,38.1,471,13.6,84.0,94.44444444444443,1
2026-04-17T23:00,25.0,50.0,50.0,31.8,36.6,474,11.5,84.0,92.30769230769232,1
2026-04-18T00:00,25.0,50.0,113.78867505258862,30.6,34.8,474,10.6,79.0,89.74358974358975,1
2026-04-18T01:00,25.0,50.0,50.63592541474061,30.6,34.7,473,10.1,72.0,89.74358974358975,1
2026-04-18T02:00,25.0,50.0,50.0,31.8,36.0,474,9.8,68.0,92.30769230769232,1
2026-04-18T03:00,25.0,50.0,63.89248195764315,32.6,37.1,479,9.4,66.0,94.01709401709402,1
2026-04-18T04:00,25.0,50.0,98.91424704554306,31.7,36.7,486,9.2,65.0,92.09401709401709,1
2026-04-18T05:00,25.0,50.0,65.0753277302777,23.9,29.6,490,7.8,83.0,75.42735042735042,1
2026-04-18T06:00,25.0,50.0,96.65006749673296,25.0,31.0,487,8.1,90.0,77.77777777777777,1
2026-04-18T07:00,25.0,50.0,62.739626137118265,29.8,34.8,481,8.6,101.0,88.03418803418803,1
2026-04-18T08:00,25.0,50.0,56.11511211314364,30.2,37.0,476,9.2,116.0,88.88888888888889,1
2026-04-18T09:00,25.0,50.0,61.09144052957059,29.8,36.8,473,10.2,138.0,88.03418803418803,1
2026-04-18T10:00,25.0,50.0,67.13713360512381,32.2,39.5,470,11.4,163.0,93.16239316239317,1
2026-04-18T11:00,25.0,50.0,116.150678966053,35.4,44.2,467,11.6,183.0,100.0,1
2026-04-18T12:00,25.0,50.0,97.04558459627833,36.4,47.8,463,10.0,194.0,102.5,2
2026-04-18T13:00,25.0,50.0,101.28971990611316,35.3,46.2,458,7.5,199.0,99.78632478632477,1
2026-04-18T14:00,25.0,50.0,84.13432250100446,34.6,43.2,454,5.9,198.0,98.2905982905983,1
2026-04-18T15:00,25.0,50.0,76.71570567078962,32.9,39.8,452,5.9,191.0,94.65811965811966,1
2026-04-18T16:00,25.0,50.0,80.40944028226303,29.3,35.0,451,6.7,178.0,86.96581196581197,1
2026-04-18T17:00,25.0,50.0,59.70407693189893,29.0,34.6,452,8.2,153.0,86.32478632478632,1
2026-04-18T18:00,25.0,50.0,110.08285073910261,34.9,38.9,455,9.4,136.0,98.93162393162393,1
2026-04-18T19:00,25.0,50.0,84.17800283122295,37.5,40.4,459,11.0,113.0,105.25,2
2026-04-18T20:00,25.0,50.0,86.15197385802448,34.6,36.8,464,11.9,96.0,98.2905982905983,1
2026-04-18T21:00,25.0,50.0,54.25495969670306,32.7,34.7,469,11.4,90.0,94.23076923076924,1
2026-04-18T22:00,25.0,50.0,75.57264836901302,32.1,34.1,473,10.2,90.0,92.94871794871796,1
2026-04-18T23:00,25.0,50.0,96.93321583409161,31.7,33.8,477,9.3,90.0,92.09401709401709,1
2026-04-19T00:00,25.0,50.0,50.0,30.9,33.1,478,9.0,87.0,90.38461538461539,1
2026-04-19T01:00,25.0,50.0,102.72659252242944,29.8,32.4,478,8.9,84.0,88.03418803418803,1
2026-04-19T02:00,25.0,50.0,53.89025917040553,28.5,31.1,479,9.1,82.0,85.25641025641025,1
2026-04-19T03:00,25.0,50.0,72.37957135530613,25.4,27.7,482,9.6,80.0,78.63247863247864,1
2026-04-19T04:00,25.0,50.0,56.94287226784932,23.1,25.0,486,10.2,79.0,73.71794871794873,1
2026-04-19T05:00,25.0,50.0,109.86212757918395,47.4,50.3,488,20.3,35.0,130.0,2
2026-04-19T06:00,25.0,50.0,119.56396656203052,47.6,50.2,485,17.9,58.0,130.5,2
2026-04-19T07:00,25.0,50.0,85.16393758184583,47.7,49.9,481,14.6,91.0,130.75,2
2026-04-19T08:00,25.0,50.0,50.0,42.3,45.2,475,12.8,120.0,117.25,2
2026-04-19T09:00,25.0,50.0,82.90616882688552,36.3,39.6,469,14.2,140.0,102.25,2
2026-04-19T10:00,25.0,50.0,84.65114862384864,27.2,30.4,462,16.9,157.0,82.47863247863248,1
2026-04-19T11:00,25.0,50.0,81.98437653393623,23.5,25.8,457,17.9,169.0,74.57264957264957,1
2026-04-19T12:00,25.0,50.0,59.359051877444415,23.9,25.8,454,15.0,178.0,75.42735042735042,1
2026-04-19T13:00,25.0,50.0,79.4596051352397,25.7,27.9,453,10.4,183.0,79.27350427350427,1
2026-04-19T14:00,25.0,50.0,124.80307969734405,26.2,28.9,453,7.1,183.0,80.34188034188034,1
2026-04-19T15:00,25.0,50.0,78.79096491407245,25.3,28.4,453,6.5,176.0,78.41880341880342,1
2026-04-19T16:00,25.0,50.0,69.54999431858826,23.1,26.3,453,7.3,165.0,73.71794871794873,1
2026-04-19T17:00,25.0,50.0,50.0,24.4,27.9,454,8.3,154.0,76.4957264957265,1
2026-04-19T18:00,25.0,50.0,50.53903483992082,29.5,32.6,457,8.9,139.0,87.3931623931624,1
2026-04-19T19:00,25.0,50.0,114.27054951693646,29.4,32.1,462,9.8,119.0,87.17948717948718,1
2026-04-19T20:00,25.0,50.0,57.66162102763917,26.0,28.6,466,10.0,105.0,79.91452991452991,1
2026-04-19T21:00,25.0,50.0,81.97429451275627,23.6,26.5,470,8.9,103.0,74.7863247863248,1
2026-04-19T22:00,25.0,50.0,55.20562267068648,22.9,26.0,474,7.3,106.0,73.29059829059828,1
2026-04-19T23:00,25.0,50.0,63.736410870229726,23.3,26.4,477,6.4,106.0,74.14529914529915,1
2026-04-20T00:00,25.0,50.0,89.93350301527937,23.5,26.4,477,7.1,99.0,74.57264957264957,1
2026-04-20T01:00,25.0,50.0,53.47738347497247,23.8,27.5,475,8.5,88.0,75.21367521367522,1
2026-04-20T02:00,25.0,50.0,62.53447550424871,28.0,31.4,476,9.7,79.0,84.18803418803418,1
2026-04-20T03:00,25.0,50.0,70.0918932692841,30.3,32.8,482,10.2,72.0,89.1025641025641,1
2026-04-20T04:00,25.0,50.0,52.7897823278598,32.6,34.8,490,10.4,66.0,94.01709401709402,1
2026-04-20T05:00,25.0,50.0,59.18801771672755,22.8,25.5,493,6.7,90.0,73.07692307692308,1
2026-04-20T06:00,25.0,50.0,96.83738145229097,21.5,24.2,486,6.8,96.0,70.2991452991453,1
2026-04-20T07:00,25.0,50.0,79.77869015267996,20.7,22.5,474,6.9,104.0,68.58974358974359,1
2026-04-20T08:00,25.0,50.0,50.0,19.2,21.4,464,6.8,114.0,65.38461538461539,1
2026-04-20T09:00,25.0,50.0,86.03117921939584,18.9,21.7,460,6.3,127.0,64.74358974358974,1
2026-04-20T10:00,25.0,50.0,54.702032225997655,19.7,23.6,457,5.5,141.0,66.45299145299145,1
2026-04-20T11:00,25.0,50.0,68.30216878602312,19.3,24.0,456,4.9,153.0,65.5982905982906,1
2026-04-20T12:00,25.0,50.0,66.19919017198946,20.8,25.3,455,4.4,161.0,68.80341880341881,1
2026-04-20T13:00,25.0,50.0,93.873990923771,22.3,26.4,454,4.0,166.0,72.00854700854701,1
2026-04-20T14:00,25.0,50.0,74.96893988388462,23.4,27.5,454,4.2,168.0,74.35897435897435,1
2026-04-20T15:00,25.0,50.0,75.17637154010549,23.8,27.9,454,4.7,166.0,75.21367521367522,1
2026-04-20T16:00,25.0,50.0,79.07397933374362,23.7,27.6,454,5.7,160.0,75.0,1
2026-04-20T17:00,25.0,50.0,94.46492996650383,24.7,30.4,455,13.1,147.0,77.13675213675214,1
2026-04-20T18:00,25.0,50.0,97.37515603316511,31.2,36.7,458,19.2,127.0,91.02564102564102,1
2026-04-20T19:00,25.0,50.0,79.50683917905731,41.3,46.7,461,27.5,99.0,114.75,2
2026-04-20T20:00,25.0,50.0,97.43458071295821,44.0,48.5,465,32.3,79.0,121.5,2
2026-04-20T21:00,25.0,50.0,54.80887009278193,39.7,43.4,468,30.4,73.0,110.75000000000001,2
2026-04-20T22:00,25.0,50.0,81.16518817491863,40.0,44.0,471,24.9,74.0,111.5,2
2026-04-20T23:00,25.0,50.0,70.42808365211116,39.9,44.1,475,19.9,76.0,111.25,2
2026-04-21T00:00,25.0,50.0,50.0,39.1,43.3,480,16.4,78.0,109.25,2
2026-04-21T01:00,25.0,50.0,92.55342345386359,36.9,40.6,485,13.3,81.0,103.75,2
2026-04-21T02:00,25.0,50.0,72.71147765656634,34.8,38.0,489,11.0,83.0,98.7179487179487,1
2026-04-21T03:00,25.0,50.0,55.61320498236411,33.6,36.8,491,10.1,79.0,96.15384615384616,1
2026-04-21T04:00,25.0,50.0,50.0,33.2,36.3,491,10.0,73.0,95.29914529914531,1
2026-04-21T05:00,25.0,50.0,68.83984930348674,30.3,32.5,488,8.3,91.0,89.1025641025641,1
2026-04-21T06:00,25.0,50.0,96.04566180544167,30.2,32.4,481,8.2,101.0,88.88888888888889,1
2026-04-21T07:00,25.0,50.0,79.72111928669939,30.5,32.8,471,8.1,114.0,89.52991452991454,1
2026-04-21T08:00,25.0,50.0,54.581646681991344,29.7,33.3,463,7.6,129.0,87.82051282051282,1
2026-04-21T09:00,25.0,50.0,82.45900159800784,28.3,33.3,459,6.6,145.0,84.82905982905983,1
2026-04-21T10:00,25.0,50.0,63.15600015758416,27.3,32.6,458,5.3,161.0,82.6923076923077,1
2026-04-21T11:00,25.0,50.0,72.17463211071133,24.8,30.4,457,4.3,173.0,77.35042735042735,1
2026-04-21T12:00,25.0,50.0,98.46516922554113,23.7,29.7,456,3.8,179.0,75.0,1
2026-04-21T13:00,25.0,50.0,100.4658395896075,23.2,29.0,455,3.6,182.0,73.93162393162393,1
2026-04-21T14:00,25.0,50.0,60.643249392384035,22.5,28.2,454,3.8,180.0,72.43589743589743,1
2026-04-21T15:00,25.0,50.0,83.74285259051103,21.2,26.6,453,4.5,174.0,69.65811965811966,1
2026-04-21T16:00,25.0,50.0,80.36699627997855,19.7,24.8,453,5.5,164.0,66.45299145299145,1
2026-04-21T17:00,25.0,50.0,96.2701437170713,25.9,32.7,454,7.0,159.0,79.7008547008547,1
2026-04-21T18:00,25.0,50.0,52.60030950754413,29.3,34.7,458,9.6,140.0,86.96581196581197,1
2026-04-21T19:00,25.0,50.0,101.69542342766124,32.1,37.4,463,13.1,113.0,92.94871794871796,1
2026-04-21T20:00,25.0,50.0,64.93515050946901,32.8,37.8,471,15.4,93.0,94.44444444444443,1
2026-04-21T21:00,25.0,50.0,69.22893530830721,32.9,37.5,482,15.1,86.0,94.65811965811966,1
2026-04-21T22:00,25.0,50.0,80.91563755595051,32.4,36.7,495,13.5,85.0,93.58974358974359,1
2026-04-21T23:00,25.0,50.0,83.0210184730944,31.8,36.0,505,12.3,82.0,92.30769230769232,1
2026-04-22T00:00,25.0,50.0,101.55675876336942,31.2,35.3,508,12.2,74.0,91.02564102564102,1
2026-04-22T01:00,25.0,50.0,92.95925110188931,31.8,36.1,507,12.5,65.0,92.30769230769232,1
2026-04-22T02:00,25.0,50.0,68.0245235894771,32.6,36.8,506,12.7,58.0,94.01709401709402,1
2026-04-22T03:00,25.0,50.0,82.11895734790689,32.6,36.8,509,12.9,52.0,94.01709401709402,1
2026-04-22T04:00,25.0,50.0,68.89695286139533,32.2,36.1,513,13.0,49.0,93.16239316239317,1
2026-04-22T05:00,25.0,50.0,50.0,44.1,48.7,510,22.2,34.0,121.75,2
2026-04-22T06:00,25.0,50.0,82.48414498775824,43.8,47.6,496,18.8,63.0,121.0,2
2026-04-22T07:00,25.0,50.0,70.04189907004196,41.9,45.2,475,14.2,103.0,116.25,2
2026-04-22T08:00,25.0,50.0,113.72314800297185,35.0,39.1,460,10.3,134.0,99.14529914529915,1
2026-04-22T09:00,25.0,50.0,67.42346478543669,24.1,28.0,456,8.2,149.0,75.85470085470087,1
2026-04-22T10:00,25.0,50.0,94.26739570687525,16.7,24.9,457,6.9,155.0,60.042735042735046,1
2026-04-22T11:00,25.0,50.0,90.2340750566499,15.2,25.3,458,5.9,159.0,56.837606837606835,1
2026-04-22T12:00,25.0,50.0,83.2668281169855,16.9,26.4,456,4.9,164.0,60.470085470085465,1
2026-04-22T13:00,25.0,50.0,62.44713107424167,18.2,26.7,453,4.1,166.0,63.24786324786325,1
2026-04-22T14:00,25.0,50.0,69.22656627791297,18.4,25.6,451,3.8,165.0,63.67521367521367,1
2026-04-22T15:00,25.0,50.0,83.13666212147714,17.7,23.5,450,4.3,159.0,62.179487179487175,1
2026-04-22T16:00,25.0,50.0,54.84285114356141,16.8,21.3,451,5.3,150.0,60.25641025641026,1
2026-04-22T17:00,25.0,50.0,72.66114135904313,19.6,25.1,452,7.2,142.0,66.23931623931624,1
2026-04-22T18:00,25.0,50.0,63.01689333232653,23.2,27.0,454,8.6,129.0,73.93162393162393,1
2026-04-22T19:00,25.0,50.0,73.60914584620738,25.7,29.0,458,10.4,111.0,79.27350427350427,1
2026-04-22T20:00,25.0,50.0,69.32528950825501,25.6,28.7,462,11.5,97.0,79.05982905982907,1
2026-04-22T21:00,25.0,50.0,69.78651183689247,25.3,28.3,467,10.9,94.0,78.41880341880342,1
2026-04-22T22:00,25.0,50.0,72.76701633902127,25.2,28.4,473,9.5,95.0,78.2051282051282,1
2026-04-22T23:00,25.0,50.0,85.29684844345691,24.8,28.1,478,8.6,94.0,77.35042735042735,1
2026-04-23T00:00,25.0,50.0,54.70639341850105,24.3,27.7,479,8.9,88.0,76.28205128205128,1
2026-04-23T01:00,25.0,50.0,50.0,24.6,28.3,478,9.7,79.0,76.92307692307693,1
2026-04-23T02:00,25.0,50.0,50.0,25.7,29.8,480,10.3,73.0,79.27350427350427,1
2026-04-23T03:00,25.0,50.0,89.19035658370406,26.4,30.7,488,10.4,69.0,80.76923076923077,1
2026-04-23T04:00,25.0,50.0,86.57263154919582,25.6,29.9,498,10.2,66.0,79.05982905982907,1
2026-04-23T05:00,25.0,50.0,52.72939189866908,30.3,33.9,504,14.3,51.0,89.1025641025641,1
2026-04-23T06:00,25.0,50.0,79.39567619203913,30.3,33.4,505,13.4,67.0,89.1025641025641,1
2026-04-23T07:00,25.0,50.0,70.58297197061097,31.8,34.1,502,12.1,91.0,92.30769230769232,1
2026-04-23T08:00,25.0,50.0,50.85330481669353,31.9,34.5,496,10.7,115.0,92.52136752136752,1
2026-04-23T09:00,25.0,50.0,98.9671627141734,30.5,33.2,484,8.9,141.0,89.52991452991454,1
2026-04-23T10:00,25.0,50.0,84.55611275218494,25.8,27.8,469,7.0,168.0,79.48717948717949,1
2026-04-23T11:00,25.0,50.0,84.34680726169387,18.2,19.6,458,5.6,186.0,63.24786324786325,1
2026-04-23T12:00,25.0,50.0,75.35909576316058,17.3,19.6,454,4.7,190.0,61.32478632478633,1
2026-04-23T13:00,25.0,50.0,50.0,18.5,21.8,453,4.4,186.0,63.888888888888886,1
2026-04-23T14:00,25.0,50.0,82.60806099311974,19.3,23.5,453,5.0,177.0,65.5982905982906,1
2026-04-23T15:00,25.0,50.0,97.55085907096152,19.2,23.9,452,6.6,165.0,65.38461538461539,1
2026-04-23T16:00,25.0,50.0,94.87621763251622,18.4,23.4,451,9.2,149.0,63.67521367521367,1
2026-04-23T17:00,25.0,50.0,50.0,21.5,26.6,453,10.6,157.0,70.2991452991453,1
2026-04-23T18:00,25.0,50.0,114.78544120298986,34.2,39.0,460,20.3,134.0,97.43589743589745,1
2026-04-23T19:00,25.0,50.0,90.78514806466096,46.4,51.0,469,33.8,102.0,127.5,2
2026-04-23T20:00,25.0,50.0,92.6112301791636,56.6,61.0,477,44.8,75.0,151.26315789473685,2
2026-04-23T21:00,25.0,50.0,96.77285837947959,65.2,69.6,484,51.4,58.0,160.31578947368422,2
2026-04-23T22:00,25.0,50.0,93.04245261787048,72.6,76.6,489,55.6,47.0,168.10526315789474,2
2026-04-23T23:00,25.0,50.0,122.00911990261937,75.0,78.9,492,56.8,38.0,170.63157894736844,2
2026-04-24T00:00,25.0,50.0,99.80259953594052,71.7,75.4,489,54.0,33.0,167.1578947368421,2
2026-04-24T01:00,25.0,50.0,90.01932510324495,67.3,70.8,482,48.3,30.0,162.52631578947367,2
2026-04-24T02:00,25.0,50.0,128.29895825815794,62.6,66.1,479,42.6,29.0,157.57894736842104,2
2026-04-24T03:00,25.0,50.0,64.43517636686433,58.4,61.7,483,38.0,24.0,153.1578947368421,2
2026-04-24T04:00,25.0,50.0,90.81887626316575,53.9,57.0,489,33.5,21.0,146.25,2
2026-04-24T05:00,25.0,50.0,50.0,24.1,26.3,493,12.5,57.0,75.85470085470087,1
